Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,RSI,Daily_Return,Volatility,Volume_SMA,Volume_Ratio,High_Low_Ratio,Close_Open_Ratio
2025-05-14 00:00:00-04:00,443.7741186799948,449.4779827199474,443.7741186799948,448.52734375,19902800,0.0,0.0,405.56402587890625,390.12511779785154,427.56284666099606,410.01344737972846,17.549399281267597,12.976085759008086,4.573313522259511,405.56402587890625,469.54858939435246,341.57946236346004,94.97115218547057,0.008460592152937041,0.3655195453434463,23326795.0,0.8532162262325365,0.012716870263169177,0.01071091095655527
2025-05-15 00:00:00-04:00,447.19799203765865,452.5750561297104,446.86068990284366,449.539306640625,21992300,0.83,0.0,409.6415084838867,391.1736407470703,430.94384050401595,412.9412888064615,18.002551697554452,13.98137894671736,4.021172750837092,409.6415084838867,473.93702751904385,345.34598944872954,94.71568795806593,0.002256189961941324,0.32608469019611225,23328020.0,0.9427418186369868,0.01271160528668734,0.0052355212783897894
2025-05-16 00:00:00-04:00,448.4678177382938,450.7595102326154,445.17414935289,450.67022705078125,23849800,0.0,0.0,413.9651702880859,392.3265777587891,433.97866920351834,415.7360249727074,18.242644230810924,14.833632003536072,3.409012227274852,413.9651702880859,477.01128698462503,350.9190535915468,95.73689923123112,0.0025157319803856826,0.3184492438152439,23464500.0,1.0164205501928445,0.012393454336392253,0.0049109640098472015
2025-05-19 00:00:00-04:00,447.3070896149787,455.9480603525366,447.2277066057748,455.2337646484375,21336500,0.0,0.0,418.94578857421874,393.6416870117188,437.24868388735206,418.66178346720596,18.586900420146094,15.584285686858077,3.0026147332880164,418.94578857421874,478.2102822461403,359.68129490229717,95.8397651338761,0.010126112895276762,0.2914333712378019,23490960.0,0.9082855702789498,0.019155770999315504,0.01772087949753208
2025-05-20 00:00:00-04:00,451.9797648957129,454.70797307292094,450.71983965496236,454.5393371582031,15441800,0.0,0.0,423.5104385375977,395.20334594726563,439.9087843905599,421.3193800369095,18.589404353650423,16.185309420216548,2.404094933433875,423.5104385375977,478.62960572056147,368.3912713546339,94.82331089689697,-0.0015254305461517292,0.293563986581224,23288800.0,0.6630569200645804,0.00877401160236766,0.0056630240140967715
2025-05-21 00:00:00-04:00,450.967885651573,454.1524403651085,448.22974686474834,448.9837341308594,19216900,0.0,0.0,427.42249450683596,396.6481488037109,441.30493050445216,423.36859145127613,17.936339053176027,16.535515346808445,1.4008237063675821,427.42249450683596,477.6628520096352,377.18213700403675,80.05411502419629,-0.012222491153521697,0.3029176523997773,23222370.0,0.8275167435537372,0.013191332001871432,-0.004399762341938956
2025-05-22 00:00:00-04:00,451.34489818162797,456.6028878213618,450.3032004241896,451.2555847167969,18025600,0.0,0.0,430.808935546875,398.0825384521484,442.83580038327443,425.4342946561295,17.401505727144922,16.708713422875743,0.6927923042691795,430.808935546875,477.603594702413,384.014276391337,76.17432905078526,0.005059984166988496,0.28877724088222184,23012035.0,0.783311862684026,0.013960353313135854,-0.00019788296088184049
2025-05-23 00:00:00-04:00,446.4142434023006,450.0948358464348,445.3527151156796,446.6126403808594,16883500,0.0,0.0,433.7379425048828,399.51319274902346,443.4168526905952,427.0030610061095,16.413791684485716,16.649729075197737,-0.2359373907120208,433.7379425048828,476.4107927758045,391.06509223396114,67.33354648140067,-0.01028894598357466,0.2958119041293911,22907550.0,0.7370277484934007,0.01061797249336982,0.0004444234956454653
2025-05-27 00:00:00-04:00,452.86273735527834,457.29731705224054,452.5055743512772,457.03936767578125,20974300,0.0,0.0,437.2224487304687,400.9584893798828,445.5126242267777,429.22797261127033,16.284651615507357,16.57671358325966,-0.29206196775230353,437.2224487304687,475.05261499859085,399.3922824623466,77.96507495279573,0.02334624314714917,0.2991158521659226,23127295.0,0.9069067523893305,0.010484310630244392,0.009222729043450253
2025-05-28 00:00:00-04:00,457.56514563572654,458.8548319074409,453.309132497874,453.7357177734375,17086300,0.0,0.0,440.3991760253906,402.33493957519534,446.77771554164843,431.04336114180126,15.734354399847177,16.408241746577165,-0.6738873467299875,440.3991760253906,471.71314694687914,409.08520510390207,73.11063966629197,-0.007228370543097995,0.30427129112812934,23232910.0,0.7354352080733753,0.012222311782684089,-0.008369142402593956
2025-05-29 00:00:00-04:00,457.89257129241645,458.0612374989779,451.702028016876,455.0453186035156,13974800,0.0,0.0,443.5809783935547,403.8401733398438,448.04965447424337,432.821283916743,15.228370557500341,16.172267508761802,-0.9438969512614612,443.5809783935547,465.44035709132805,421.7215996957813,71.23962847993505,0.0028862634762467643,0.3043146700765084,22108595.0,0.6320980596008023,0.013974892658202972,-0.006218167464181307
2025-05-30 00:00:00-04:00,456.07703188956276,458.02149174118404,451.93016282180776,456.7119445800781,34770500,0.0,0.0,445.35379180908205,405.29357666015625,449.38231449052563,434.5909624843975,14.791352006128136,15.89608440823507,-1.1047324021069347,445.35379180908205,465.25274648111076,425.45483713705335,71.8681595470983,0.0036625494394211255,0.16447867971704705,20900215.0,1.6636431730486982,0.013337354084261859,0.0013921172217001832
2025-06-02 00:00:00-04:00,453.51752207653715,458.44810948050275,453.2695031394806,458.3092346191406,16626500,0.0,0.0,446.71728363037107,406.79833435058595,450.75568681800485,436.34787153141554,14.407815286589312,15.59843058390592,-1.190615297316608,446.71728363037107,466.21956053291603,427.2150067278261,65.96167395798489,0.0034973686543957605,0.14814983535124665,20193670.0,0.8233520702279477,0.011299371581123862,0.01056566132365402
2025-06-03 00:00:00-04:00,457.81315604121755,460.46201137480375,457.20797414521616,459.30126953125,15743800,0.0,0.0,448.0863098144531,408.2353942871094,452.0703918508118,438.04812323510697,14.022268615704832,15.283198190265702,-1.2609295745608708,448.0863098144531,467.0518954774862,429.12072415142,66.93087184153376,0.002164553618331011,0.14813898313441048,19974055.0,0.7882125086768811,0.007084755574284771,0.0032504821462545955
2025-06-04 00:00:00-04:00,460.3231275179124,461.9997378828715,459.35088242690273,460.19415283203125,14162700,0.0,0.0,449.64158935546874,409.654267578125,453.3202012325379,439.6885698719162,13.631631360621725,14.952884824336907,-1.3212534637151823,449.64158935546874,467.0883588635392,432.19481984739826,64.56164755067465,0.0019440035549922463,0.14378362345095078,19926980.0,0.7107298747727955,0.005755952003448404,-0.0002801829370958859
2025-06-05 00:00:00-04:00,461.2755213187348,465.92835889810493,460.35289815926444,463.9739685058594,20131700,0.0,0.0,451.3838775634766,411.1075421142578,454.9592423515104,441.48748828924533,13.471754062265063,14.65665867192254,-1.184904609657476,451.3838775634766,467.0767063201054,435.69104880684773,66.85193300484187,0.008213523901960063,0.14408733961369768,19768800.0,1.01835720933997,0.012016753346734538,0.005849968321340884
2025-06-06 00:00:00-04:00,466.3648774509946,469.58912358157227,465.0652606634985,466.652587890625,15285600,0.0,0.0,453.0214447021484,412.71717712402346,456.75821858829727,443.3515697411994,13.40664884709787,14.406656706957605,-1.0000078598597355,453.0214447021484,467.8440214257772,438.1988679785196,68.0080462141531,0.005773210495820802,0.1417883734043254,19358515.0,0.7896060209163771,0.009694284432285327,0.0006169213282161213
2025-06-09 00:00:00-04:00,465.9779957450024,469.67841894667356,464.90653697170796,469.0038146972656,16469900,0.0,0.0,454.74884643554685,414.36175537109375,458.6421564512155,445.2517360342414,13.39042041697411,14.203409448960906,-0.8129890319867972,454.74884643554685,468.4731285615525,441.0245643095412,66.32942653012036,0.005038495162469125,0.14157067313582672,19415800.0,0.8482730559647298,0.010174505676559939,0.006493480335751889
2025-06-10 00:00:00-04:00,467.45617352695865,469.0534009468453,463.25968221899245,467.1883239746094,15375900,0.0,0.0,455.86410064697264,416.2033294677734,459.95695145481454,446.8766684742686,13.080282980545917,13.978784155277909,-0.898501174731992,455.86410064697264,469.83568976183636,441.8925115321089,64.61149708603426,-0.0038709508659926506,0.12225891637623586,19043500.0,0.8074093522724289,0.01240124898362763,-0.000572993935085614
2025-06-11 00:00:00-04:00,466.29541399515057,471.7022387212418,465.93828127215454,468.87481689453125,16399200,0.0,0.0,457.0696228027344,418.1461669921875,461.3289307532325,448.50616094984366,12.822769803388837,13.747581284900097,-0.9248114815112594,457.0696228027344,471.16877778861976,442.970467816849,75.23272262436328,0.0036098781441582517,0.12187866955084584,18682520.0,0.8777830827961111,0.012293169181623655,0.005531692617949504
2025-06-12 00:00:00-04:00,471.2557893550323,476.6130223697302,469.7676758011157,475.0752868652344,18950600,0.0,0.0,458.3970199584961,420.0783404541016,463.44375477046356,450.47424435098367,12.969510419479889,13.591967111816055,-0.6224566923361667,458.3970199584961,474.025792725654,442.7682471913382,77.47758911547767,0.013224147997050295,0.12598373869571583,18634910.0,1.0169407847958483,0.0144089721310979,0.008104934934442969
2025-06-13 00:00:00-04:00,472.6348110082228,475.3828499324856,469.0137405811006,471.1962890625,16814500,0.0,0.0,459.47986907958983,421.9339239501953,464.63645235385377,452.00921062591084,12.62724172794293,13.399022035041432,-0.771780307098501,459.47986907958983,475.52020649879626,443.4395316603834,78.86765109560304,-0.008165017019365006,0.1319877681029554,18376020.0,0.9150240367609526,0.01351689200281502,-0.003043622501385715
2025-06-16 00:00:00-04:00,471.44428961660435,476.8808754060361,471.23596219473825,475.3431701660156,15626100,0.0,0.0,460.71351623535156,424.05128601074216,466.283639709571,453.737652073326,12.545987636245002,13.228415155282146,-0.6824275190371445,460.71351623535156,477.6700292772413,443.7570031934618,75.21179405135517,0.008800750769422105,0.13393945436995636,17964835.0,0.8698159487688031,0.011875448235274666,0.008270076942881174
2025-06-17 00:00:00-04:00,471.63279762120845,474.9463269378011,470.3232503868908,474.25189208984375,15414100,0.0,0.0,461.6644226074219,426.4096374511719,467.50952469115146,455.25722540788286,12.252299283268599,13.033191980879437,-0.7808926976108381,461.6644226074219,479.4402863369334,443.8885588779104,80.0932151342989,-0.002295768919517105,0.13205225700155873,17668715.0,0.8723950779669036,0.00974814571753883,0.005553249226612989
2025-06-18 00:00:00-04:00,474.2121778763568,477.1884049341582,470.70022147094187,476.4344177246094,17526500,0.0,0.0,462.75917663574216,428.85085327148437,468.8825851578373,456.825906320233,12.056678837604295,12.837889352224408,-0.7812105146201134,462.75917663574216,481.36493414459085,444.1534191268935,80.59026353232832,0.004602038855655577,0.1316231662813414,17772950.0,0.9861334218573732,0.013618208974496586,0.004686172038441374
2025-06-20 00:00:00-04:00,478.4087168746746,479.6289507141904,473.09117492174096,473.6169738769531,37576200,0.0,0.0,463.9908386230469,431.30107666015624,469.6109526530859,458.06968910221224,11.54126355087368,12.578564191954264,-1.0373006410805843,463.9908386230469,482.0090553055127,445.9726219405811,73.4067438519395,-0.005913602676129059,0.12402075160711488,18690915.0,2.0103991698640757,0.013803930503022855,-0.010016002695403948
2025-06-23 00:00:00-04:00,474.42052531416374,483.884936234588,468.76571183115124,482.1488037109375,24864000,0.0,0.0,465.5354995727539,433.2103381347656,471.5398528158323,459.85332722137707,11.686525594455247,12.400156472454462,-0.7136308779992149,465.5354995727539,484.2405345496498,446.830464595858,77.69081289244973,0.01801419776859814,0.13529779094257516,19032835.0,1.306373958477547,0.03135800459747938,0.01628993263235408
2025-06-24 00:00:00-04:00,485.07541514458467,487.9524285572733,482.9424282150726,486.2261962890625,22305600,0.0,0.0,467.51617736816405,435.3821655273438,473.7992902732524,461.8068730782427,11.992417195009693,12.31860861696551,-0.32619142195581574,467.51617736816405,486.17370427647495,448.85865045985315,79.18289636631138,0.008456709934241635,0.1262963015707883,19303940.0,1.1554946813966476,0.010303847016959716,0.0023723757348840767
2025-06-25 00:00:00-04:00,488.1409520653471,490.64097201284227,485.5119574284625,488.3691101074219,17495100,0.0,0.0,469.0826644897461,437.4562353515625,476.0408010169708,463.7744461915152,12.266354825455608,12.30815785866353,-0.04180303320792156,469.0826644897461,489.23730009884605,448.92802888064614,79.7320997840387,0.004407236456436037,0.10438239809658077,19129980.0,0.9145383319794375,0.010502332105426558,0.00046740196885637235
2025-06-26 00:00:00-04:00,489.0735074056833,494.09340820956044,488.9048412091741,493.5080871582031,21578900,0.0,0.0,471.0712829589844,439.6457598876953,478.72807580792966,465.9769381149736,12.751137692956036,12.396753825522032,0.3543838674340041,471.0712829589844,492.6484384187451,449.4941274992237,80.29728325183298,0.010522731565988819,0.09944407055202496,19354610.0,1.114923008006878,0.010513641286536915,0.009067307235763577
2025-06-27 00:00:00-04:00,493.60726767719865,495.3434002058453,489.12309627390664,492.0100402832031,34539200,0.0,0.0,472.9195190429688,441.8465179443359,480.77145495797174,467.905316053361,12.86613890461075,12.490630841339776,0.3755080632709742,472.9195190429688,495.04240679373453,450.796631292203,76.65839987936693,-0.0030355062338011107,0.10267342531480438,20382830.0,1.6945242638043883,0.012642636171323274,-0.0032358263311472422
2025-06-30 00:00:00-04:00,493.101351114434,496.79187420420715,491.4048797426009,493.4684143066406,28369000,0.0,0.0,474.75734252929686,444.35609313964846,482.7248333193054,469.79887888693725,12.925954432368144,12.57769555954545,0.34825887282269363,474.75734252929686,497.3138213269418,452.2008637316519,76.21181960622239,0.0029641143554672844,0.10272770099293231,20062755.0,1.4140131801440032,0.010916594265056229,0.0007443970522024196
2025-07-01 00:00:00-04:00,492.53583641461546,494.10330273882704,487.08935037246306,488.1508483886719,19945400,0.0,0.0,476.2494232177734,446.8351702880859,483.55960486843867,471.15828403521385,12.401320833224815,12.542420614281324,-0.1410997810565089,476.2494232177734,498.1635841984743,454.3352622370725,70.89183086528494,-0.010775899254748311,0.11520185346659086,20228700.0,0.9859951455110808,0.014368411710265806,-0.008902881174827475
2025-07-02 00:00:00-04:00,486.107196925814,489.5893925672679,484.82744098086494,487.198486328125,16319600,0.0,0.0,477.6442840576172,449.46671203613283,484.1194327853135,472.3464471680221,11.772985617291397,12.38853361488334,-0.6155479975919427,477.6442840576172,498.5441655930669,456.7444025221675,68.53307142222178,-0.001950958527861868,0.11660259355114833,20257490.0,0.8056081972643205,0.009774151028859784,0.0022449562755137817
2025-07-03 00:00:00-04:00,489.89694493303733,496.16687121115365,489.52988173373706,494.8870849609375,13984800,0.0,0.0,479.3789306640625,452.0995269775391,485.7759946584864,474.0161240415714,11.75987061691501,12.262801015289675,-0.5029303983746658,479.3789306640625,499.9366855340381,458.82117579408697,69.45262969908028,0.015781244910589187,0.12501634562495603,20248595.0,0.6906553269498452,0.013411118776600249,0.010186101545463315
2025-07-07 00:00:00-04:00,493.4386378219278,494.7977767455099,491.3056810299541,493.77593994140625,13981600,0.0,0.0,480.86902923583983,454.5601934814453,487.0067554712433,475.4798141082258,11.5269413630175,12.11562908483524,-0.58868772181774,480.86902923583983,501.04198793181655,460.6960705398631,73.44459977920776,-0.002245249579748032,0.12548639496729555,19941090.0,0.7011452232550979,0.007072227366870505,0.0006835746000097203
2025-07-08 00:00:00-04:00,493.2997134401056,494.25212791462184,490.1945116420166,492.68463134765625,11846600,0.0,0.0,482.1706314086914,456.7433508300781,487.8802748368453,476.7542450148503,11.126029821994962,11.917709232267185,-0.7916794102722235,482.1706314086914,501.8342346097214,462.5070282076614,69.22566819300474,-0.00221012914051566,0.12646639986695835,19769140.0,0.599247109383615,0.008235727307966357,-0.0012468729976751766
2025-07-09 00:00:00-04:00,496.3354652236218,502.76412671878114,495.77990524850594,499.5200500488281,18659500,0.0,0.0,483.69644317626955,458.9731018066406,489.6710094848426,478.4406009432931,11.230408541549536,11.780249094123656,-0.5498405525741195,483.69644317626955,503.78937131352717,463.60351503901194,74.84875931317912,0.013873821642202966,0.13234115877313352,19878620.0,0.9386717991490355,0.013981864130563916,0.0064161943853267515
2025-07-10 00:00:00-04:00,499.0637004891913,500.4427003321828,493.80571105535574,497.50616455078125,16492100,0.0,0.0,485.21233520507815,461.176240234375,490.87641795652553,479.8528649142181,11.023553042307412,11.628909883760407,-0.6053568414529948,485.21233520507815,504.6243726933457,465.8002977168106,70.79095973748093,-0.004031640967865124,0.1324560445929337,19934430.0,0.8273173599646441,0.013340516660371214,-0.003120916101257904
2025-07-11 00:00:00-04:00,494.51996982276876,501.0279839194423,493.85526578992295,499.33154296875,16459500,0.0,0.0,486.73517150878905,463.35884765625,492.17720641994464,481.2957299552945,10.88147646465012,11.479423199938351,-0.5979467352882306,486.73517150878905,505.51918549905736,467.95115751852074,75.87853704410084,0.003669056884183508,0.1324587486655803,19937445.0,0.8255571363331661,0.014364640548991411,0.009729785326375523
2025-07-14 00:00:00-04:00,497.5458219138798,499.9764196247383,497.0597144820079,499.033935546875,12058800,0.0,0.0,487.93310394287107,465.5113409423828,493.2320878240878,482.60967111022643,10.622416713861355,11.308021902722952,-0.6856051888615973,487.93310394287107,506.6419082714125,469.22429961432965,70.36857605654544,-0.0005960116601197996,0.12755942789641803,19592855.0,0.6154692616262408,0.005844703005085358,0.0029909077062911355
2025-07-15 00:00:00-04:00,499.033906939414,504.27206541624594,498.805748905247,501.8117370605469,14927200,0.0,0.0,489.46387634277346,467.1224621582031,494.5520338604661,484.0320463658057,10.519987494660427,11.150415021110447,-0.6304275264500205,489.46387634277346,507.4007372970179,471.52701538852904,69.40943969170311,0.005566357948438405,0.12151057314598163,19498490.0,0.7655567174688912,0.010893161931641658,0.005566415593219625
2025-07-16 00:00:00-04:00,501.1768265275145,502.70463167926073,497.9129190668174,501.61334228515625,15154400,0.0,0.0,490.77738494873046,468.53394104003905,495.63838900272617,485.3343645820539,10.304024420672249,10.981136901022808,-0.6771124803505586,490.77738494873046,508.2004866233695,473.3542832740914,67.33317517335692,-0.00039535698497761285,0.12024684732253993,19474905.0,0.778150137317743,0.009552601991434597,0.0008709815269517309
2025-07-17 00:00:00-04:00,501.67285674255714,509.3019216630888,501.61333461976557,507.6451721191406,17503100,0.0,0.0,492.4470489501953,470.0484295654297,497.48558640525147,486.9870169922085,10.498569413042958,10.884623403426838,-0.3860539903838802,492.4470489501953,509.60026570590213,475.2938321944885,68.07916924897397,0.012024859240198138,0.12303584519442512,19579355.0,0.8939569255473431,0.015145592759658507,0.01190480070092428
2025-07-18 00:00:00-04:00,510.4030974050004,510.5618634291492,503.40897568442307,506.0082092285156,21209700,0.0,0.0,493.9257385253906,471.5868225097656,498.7967591472921,488.395994194898,10.400764952394127,10.787851713220297,-0.3870867608261701,493.9257385253906,510.35021490865597,477.50126214212526,67.83813717910627,-0.003224620227927244,0.1251704889426898,19763515.0,1.073174483385167,0.014135912450178922,-0.008610622072689833
2025-07-21 00:00:00-04:00,502.69469811942383,508.03210080948105,501.54388660874696,506.0181579589844,14066800,0.0,0.0,495.54579772949216,473.12462158203124,499.90774357986015,489.7013396589044,10.206403920955779,10.671562154767393,-0.46515823381161425,495.54579772949216,509.7818905991745,481.3097048598098,66.6053701855208,1.9661203686682782e-05,0.12124864121157035,18588045.0,0.7567659751200301,0.012822097584213566,0.006611288823999087
2025-07-22 00:00:00-04:00,506.92095727911294,507.1491456054249,501.26611328125,501.26611328125,13868600,0.0,0.0,496.5016632080078,474.4719189453125,500.11672353392015,490.55798955685594,9.558733977064207,10.448996519226757,-0.8902625421625494,496.5016632080078,509.460172714085,483.54315370193063,67.61730013535971,-0.009391055642947066,0.1161814713774323,18038275.0,0.7688429187380722,0.011736345562370099,-0.011155277596363722
2025-07-23 00:00:00-04:00,502.7343595827018,502.77405108780124,496.7323137246232,501.861328125,16396600,0.0,0.0,497.2834197998047,475.82002990722657,500.38512424024015,491.395273895237,8.989850345003163,10.157167284382037,-1.1673169393788747,497.2834197998047,509.4968896820758,485.06994991753356,69.8869214658819,0.0011874228637833717,0.11363722063794007,17742825.0,0.9241256676994786,0.012038658937421022,-0.0017365661229649778
2025-07-24 00:00:00-04:00,504.73836945889843,509.59953458867506,503.28001689239056,506.8316650390625,16107000,0.0,0.0,498.20654754638673,477.05899841308593,501.3768997477513,492.5387102762611,8.838189471490182,9.893371721803668,-1.0551822503134858,498.20654754638673,510.3739136871105,486.039181405663,67.48979836237575,0.009903805365183427,0.11705652922601743,17673420.0,0.9113685975889216,0.01246867181393932,0.004147288391029538
2025-07-25 00:00:00-04:00,508.409026924469,514.1829150146133,506.3157616392057,509.6392517089844,19125700,0.0,0.0,499.01310577392576,478.3564959716797,502.64803081871025,493.80541704905545,8.842613769654804,9.683220131373895,-0.8406063617190913,499.01310577392576,511.98135254317333,486.0448590046782,72.12843978895334,0.005539485520711374,0.11345941941047287,17550760.0,1.0897362849244134,0.01543671008272325,0.0024197540156936236
2025-07-28 00:00:00-04:00,510.0063088656235,510.91900158393673,506.07766717141,508.4388122558594,14308000,0.0,0.0,499.8345443725586,479.5547253417969,503.5389202705794,494.8893722495595,8.649548021019939,9.476485709303104,-0.8269376882831647,499.8345443725586,513.0145855374429,486.6545032076743,71.90950197054077,-0.002355468989289067,0.11311339446451153,16539200.0,0.8650962561671665,0.00952196074695113,-0.0030734847442389947
2025-07-29 00:00:00-04:00,511.4448362580723,513.5182406496896,507.50626407616875,508.5082702636719,16469200,0.0,0.0,500.58653717041017,480.73410461425783,504.3034356541321,495.89817950986406,8.405256144268037,9.262239796296091,-0.8569836520280543,500.58653717041017,513.9521261346972,487.2209482061231,65.39770137056199,0.00013661035730994087,0.11312885047071135,15944210.0,1.0329266862390798,0.011822770493788614,-0.005741706213881224
2025-07-30 00:00:00-04:00,511.08764202727673,511.86149016920456,505.4030674134904,509.1729431152344,26380400,0.0,0.0,501.6376419067383,481.9041589355469,505.0525906481478,496.88149533248406,8.171095315663763,9.044010900169626,-0.8729155845058632,501.6376419067383,514.1656626094773,489.10962120399927,70.95501460778242,0.0013071033263978293,0.10341496008933168,16265960.0,1.6218163575958628,0.012684143655002677,-0.003746322068065513
2025-07-31 00:00:00-04:00,550.8301225339796,551.0484106553389,527.6850421089878,529.2723388671875,51617300,0.0,0.0,503.74133453369143,483.3849304199219,508.7787057587693,499.2808170757954,9.497888682973894,9.134786456730481,0.36310222624341293,503.74133453369143,519.7162852995015,487.76638376788145,82.46551263147026,0.039474595073690555,0.16683013742758507,18030845.0,2.862722185233138,0.04414243260162854,-0.03913690044331642
2025-08-01 00:00:00-04:00,530.7605061500977,531.5541546097426,516.7325410439772,519.956787109375,28977600,0.0,0.0,504.9948196411133,484.69327941894534,510.4984105819394,500.81237041161614,9.686040170323281,9.245037199449042,0.4410029708742389,504.9948196411133,521.9487148017188,488.0409244805078,68.97604633963802,-0.017600677522182195,0.17781867402823878,18780485.0,1.5429633473256947,0.02850547186462163,-0.020355167567172896
2025-08-04 00:00:00-04:00,524.0838536533402,533.9847498429226,523.9449485218581,531.3954467773438,25349000,0.0,0.0,506.8757949829102,486.341513671875,513.7133392273862,503.0777834757441,10.635555751642073,9.523140909887648,1.1124148417544255,506.8757949829102,526.6943543444658,487.0572356213546,73.18817942225158,0.021999250613806476,0.18961268925142874,19348855.0,1.3101033627054417,0.018893276903200855,0.013951189438551012
2025-08-05 00:00:00-04:00,532.9231983823397,533.0422426180032,523.0619638515897,523.5679321289062,19171600,0.0,0.0,508.41996002197266,487.7877606201172,515.2294304430046,504.5955722648672,10.633858178137416,9.745284363537602,0.8885738145998143,508.41996002197266,528.3948498161042,488.4450702278412,65.37013978681165,-0.014730112378469884,0.19976417386811673,19715105.0,0.9724320514651076,0.019062051271612916,-0.01755462378412288
